Employee ID,Burn Rate
fffe31003500370037003700,0.33173082544583454
fffe32003000310035003500,0.25975344714070825
fffe38003200,0.7553353923244635
fffe31003900310032003600,0.7308037602804968
fffe32003200320039003900,0.20893331576609703
fffe33003000360035003200,0.4050082521417089
fffe33003100390031003800,0.6400274099400962
fffe32003800360031003400,0.667543276868581
fffe32003300320034003300,0.7096022144532836
fffe3800330032003400,0.4296042523606098
fffe3600380038003000,0.37020091821156453
fffe32003500320030003700,0.318378290235315
fffe33003400330032003600,0.2776423817848201
fffe32003300380030003600,0.6581550991079828
fffe31003000360032003900,0.7540704759892576
fffe3300310032003500,0.2616210278241658
fffe3200320033003000,0.7522753087148063
fffe340032003600,0.4421310964970278
fffe3900390036003500,0.8698567173724834
fffe3900310039003900,0.4210020707871861
fffe3700390037003100,0.35229562705167133
fffe31003200340031003600,0.6247624385789112
fffe33003200380038003800,0.3457553652021389
fffe32003400380038003200,0.39266418533344216
fffe32003300330037003600,0.26243688985881763
fffe33003400360030003700,0.36439074029120105
fffe31003900340030003800,0.35246907743686273
fffe33003400300037003400,0.45982512755682137
fffe3400360035003700,0.5236740645697201
fffe33003000340039003100,0.5265085228054718
fffe32003000390030003300,0.5908777577151687
fffe32003800300030003000,0.13748801037782551
fffe32003500300032003800,0.43430529885085944
fffe3800330032003700,0.6827606824266349
fffe32003900380039003600,0.25452160158733944
fffe3200310031003300,0.3234142280905886
fffe32003700350038003000,0.47174442210584944
fffe31003800370033003700,0.4480992748656236
fffe33003300380038003100,0.7508268530842316
fffe31003400340030003400,0.33029565934781735
fffe31003000340030003400,0.32409915164923603
fffe31003400330032003700,0.14474424100176167
fffe31003700310030003300,0.547806147281241
fffe31003300310033003300,0.7377595443095356
fffe33003400330031003500,0.5660901266667832
fffe32003800300036003800,0.6573176106587983
fffe33003000300032003900,0.00020085763932377044
fffe32003800390035003700,0.29926255121700623
fffe3400320036003200,0.4920304242005784
fffe33003200390038003700,0.45919533946945246
fffe33003100380035003700,0.24246427613726268
fffe32003900350032003100,0.0014518575544133494
fffe31003400360032003800,0.7167272153549493
fffe32003500340030003200,0.24947073554202123
fffe32003600330035003300,0.3504477477406881
fffe3700320033003600,0.3394489179392445
fffe31003400310033003000,0.4137295794984275
fffe31003400380034003800,0.43499245677768217
fffe32003300340039003700,0.4105400654140336
fffe31003300360031003300,0.5562087122796763
fffe3500350037003800,0.388368154179448
fffe32003300350035003400,0.5700905927983435
fffe3600310037003400,0.452829644433014
fffe3200350036003400,0.30410187937866673
fffe33003100350034003600,0.2443869154087463
fffe3700390038003600,0.41800194572000915
fffe31003200350033003800,0.38665313020630465
fffe32003300320033003400,0.5550000945853796
fffe31003900360035003900,0.049122394765667377
fffe3400360036003800,0.6558385444566099
fffe3100320032003000,0.6013432846953414
fffe3900310038003900,0.6685503339298835
fffe3500330032003600,0.7459968793047055
fffe3700370034003000,0.45253644977542756
fffe3100310038003800,0.42250950679569216
fffe33003300350036003500,0.767687920459881
fffe33003400390031003600,0.7091260884684037
fffe31003400370035003400,0.36678946231120885
fffe31003600340039003900,0.5956170381541734
fffe31003600350034003300,0.9234265133960113
fffe32003900310033003300,0.4073365468910876
fffe32003700300039003800,0.40980378778017473
fffe32003600340036003300,0.03508098079321582
fffe31003100340039003600,0.38359845363556105
fffe31003700340036003000,0.45385050180759495
fffe31003600390030003700,0.2509681815516931
fffe32003500320036003900,0.5902957896201779
fffe32003200330033003700,0.1732445529024093
fffe32003500380035003600,0.2889172873387138
fffe32003900330030003800,0.17648364880390174
fffe3700360031003700,0.8532692471400832
fffe31003400350032003300,0.37020091821156453
fffe31003000300034003900,0.30330086575807
fffe31003500370032003200,0.554815298959419
fffe31003400330039003100,0.6436427773699535
fffe33003100340037003400,0.3511293467799953
fffe33003300390033003500,0.8273855078645174
fffe390035003800,0.44605155311927736
fffe31003500310033003600,0.3954247868266962
fffe31003600390032003600,0.49493162132560914
fffe31003600300038003000,0.3294202858933809
fffe3800390036003400,0.28763314794157113
fffe33003100380031003200,0.32000229001770264
fffe33003100390033003000,0.5970258110587995
fffe31003100370034003800,0.0038674490966189136
fffe32003500370034003400,0.4737570864698285
fffe350039003100,0.9193089454148552
fffe31003000340030003500,0.30532725657196613
fffe33003300340034003300,0.3464535471586704
fffe31003600330032003500,0.8088880750907904
fffe31003400350037003900,0.49534153229661737
fffe31003800370035003000,0.6528220249151565
fffe3400320037003600,0.2856104631970412
fffe33003100390034003000,0.5700905927983435
fffe31003000340037003600,0.32592276478716065
fffe3800380033003600,0.6131187543570462
fffe33003300380030003100,0.5750705695889367
fffe3900370035003800,0.39100424958382957
fffe3800370031003400,0.1651815203626951
fffe3600380039003100,0.38033213283378886
fffe3100300039003200,0.4920986385380354
fffe31003000330034003700,0.24381187973072302
fffe33003400390034003000,0.21186457540571008
fffe32003600360035003500,0.24153399959759286
fffe3900380031003100,0.498350572288241
fffe3200350035003000,0.5788675453112946
fffe32003400310032003000,0.6970769181238686
fffe33003200340033003300,0.6975350503452712
fffe3800340035003200,0.7428581989088792
fffe32003300360035003400,0.5757547442033146
fffe3200380031003700,0.3805329740998734
fffe31003200360035003900,0.5800065108698483
fffe33003200320036003800,0.2058015889062707
fffe31003500320035003500,0.4114442913074968
fffe31003400330039003500,0.6616840217522454
fffe32003600360038003200,0.4162971044295746
fffe33003000,0.1955600304213903
fffe33003300370036003900,0.5602680608991206
fffe31003200310031003600,0.5520380463425031
fffe33003400320035003000,0.3736115903200671
fffe33003100300036003800,0.22605906090019356
fffe3200370037003800,0.5775762244721221
fffe32003500300036003500,0.3930269135206265
fffe32003800380034003300,0.6338632753353971
fffe33003100350032003000,0.5275326043656328
fffe31003300340031003000,0.6362871819012871
fffe32003100390031003500,0.6525877300773603
fffe3100380034003300,0.6883284663460649
fffe31003100320030003300,0.5764700425539623
fffe31003200350035003800,0.5859060976342935
fffe31003200350034003500,0.792374887236181
fffe32003500380037003700,0.41575156924142725
fffe32003500320031003100,0.03508098079321582
fffe3700310035003300,0.7002707055591134
fffe31003300390035003400,0.4205223766524152
fffe31003400390037003000,0.3652717183360793
fffe32003600300037003100,0.7001542733157529
fffe3900380038003700,0.5930586699309961
fffe3600390031003300,0.5417410396054528
fffe33003100390031003100,0.6822485046910595
fffe3100320036003300,0.5375861495557321
fffe3900350030003300,0.4369241018347824
fffe32003300350036003100,0.5468385113606268
fffe33003200360032003400,0.3632377009717106
fffe31003400320038003000,0.1562113502433884
fffe31003300310033003900,0.2114432018076664
fffe3800300034003300,0.4851963514720355
fffe32003200370031003200,0.6091572341808218
fffe31003400340039003200,0.36868584239611846
fffe32003600340039003600,0.5284921735967644
fffe33003100370036003600,0.5709032138412795
fffe32003600320031003600,0.5474941515678733
fffe32003000380030003700,0.4981122129995844
fffe32003700340034003800,0.4296042523606098
fffe32003100350030003100,0.36636717193842966
fffe32003400380031003200,0.36402175830718897
fffe31003300370030003800,0.7465624898616448
fffe32003500360031003400,0.7096022144532836
fffe3600370037003500,0.21311603295516726
fffe32003300380034003100,0.554398653590633
fffe32003800310031003300,0.7465346922074321
fffe31003700330031003300,0.6171217392335077
fffe32003000300036003900,0.7704330017534883
fffe31003200370032003100,0.731333815043913
fffe3500340039003400,0.45419412158883626
fffe32003400330037003400,0.47906465016429933
fffe31003000340039003900,0.4741891431883518
fffe31003600350038003800,0.9142196830088688
fffe3400320039003600,0.04557590531281119
fffe3800310034003200,0.43077511056746476
fffe31003500340033003600,0.1724884710824112
fffe3700340036003200,0.32935724924896964
fffe32003800340036003200,0.692438157428062
fffe3700390035003900,0.13552374097712072
fffe32003500300039003100,0.6121526273950656
fffe31003800340039003900,0.4619616843200599
fffe32003200360032003300,0.5786319282413763
fffe3900370038003200,0.7342505343145636
fffe3400300031003000,0.3504477477406881
fffe31003700390036003500,0.5668634644130771
fffe32003000390035003900,0.5500124254357769
fffe32003400330038003700,0.5908777577151687
fffe32003100300037003100,0.47223989998835625
fffe32003700390038003300,0.478164890054507
fffe31003400380034003400,0.594942229661993
fffe31003500310036003100,0.5938353212659158
fffe31003200360032003300,0.4918177124406881
fffe33003400350032003300,0.39327368683713404
fffe32003300300035003300,0.24082406863548175
fffe33003200380031003700,0.37491723277919087
fffe3700360039003000,0.19031868969561497
fffe33003300310035003000,0.49691156166323963
fffe31003500390036003900,0.5078682358030334
fffe380037003500,0.39266418533344216
fffe31003200330033003100,0.27786254460459514
fffe31003200320032003700,0.5318274222822204
fffe33003000380031003700,0.20833661930688993
fffe32003400320032003300,0.5980831939022405
fffe33003000340035003500,0.6442031448804373
fffe31003800320033003300,0.33708969185436777
fffe3600390031003800,0.5382777671381536
fffe33003300370036003700,0.12098460199472598
fffe31003600390032003000,0.2840070045020825
fffe32003000350038003100,0.27387753163850004
fffe31003500330033003400,0.245814909342231
fffe32003000380032003800,0.6170175245339413
fffe31003400350032003000,0.18250410983125695
fffe31003300300037003700,0.3828237834787895
fffe310032003900,0.5776224084991491
fffe33003200380036003500,0.37081169069566516
fffe3900340033003300,0.39437822267349154
fffe33003000380036003000,0.6991153692250833
fffe31003500300038003400,0.3893852119384595
fffe3500350036003500,0.41212397765557796
fffe3600350033003500,0.2827843543494516
fffe33003200300037003100,0.314193602743189
fffe3300310032003000,0.7160143210787474
fffe32003100300034003800,0.3637848755294849
fffe3300320038003500,0.5608352946412941
fffe32003000330035003400,0.5602680608991206
fffe3800330036003800,0.31742879389750994
fffe3600360030003200,0.45223989677883747
fffe3500380036003000,0.4970806854647286
fffe31003200380036003500,0.8962138879724082
fffe3200380038003300,0.5020739884113765
fffe33003400390031003100,0.6223205313648312
fffe3700320039003400,0.7548129100538656
fffe31003600380030003100,0.2073281468537706
fffe3900300035003800,0.2984851520728811
fffe31003300360036003900,0.4928013332907847
fffe31003100360032003200,0.6280654169985057
fffe31003500340031003600,0.4535787424425036
fffe31003000300034003700,0.4299433147795161
fffe3600380032003700,0.26505005362567297
fffe32003800310037003800,0.3681149833302161
fffe31003600370034003600,0.581320611482499
fffe32003400320038003600,0.5818846993066704
fffe32003300340036003200,0.6903641070532178
fffe3500300038003900,0.6127338719138073
fffe31003500360036003000,0.46119254398173626
fffe31003000390036003800,0.6053623423598115
fffe3900320031003600,0.18678419901548807
fffe33003300360035003400,0.6047875139939589
fffe31003100370038003700,0.3504477477406881
fffe33003300320034003500,0.2311390927379474
fffe3300370033003700,0.42508683226641164
fffe32003000320030003100,0.2615294396809808
fffe32003400320036003000,0.43983275032641844
fffe33003200330037003600,0.326539239699433
fffe31003900380031003100,0.9028725882257078
fffe3700350035003200,0.20276680042412937
fffe32003100310030003200,0.2652895824831291
fffe31003100370031003400,0.47906465016429933
fffe31003800370030003700,0.22660544738368044
fffe3700370034003600,0.5900522191929067
fffe3900370039003400,0.28798091429662975
fffe32003500330035003600,0.311952952027821
fffe31003300360031003900,0.41245896126084214
fffe32003300380034003800,0.4958765320916491
fffe31003800390035003000,0.7602878733411982
fffe31003100300039003300,0.5969173657564422
fffe32003100350033003200,0.6044113177046968
fffe3200360034003100,0.009106759988391699
fffe32003200340033003800,0.21461980098881012
fffe32003600360030003100,0.7292441592158997
fffe31003600340033003500,0.525051629761675
fffe3200330030003800,0.24789886971733582
fffe32003900370035003300,0.39585128954111204
fffe31003500380031003300,0.005942946921656184
fffe31003600360038003400,0.4309503943263353
fffe3400380034003800,0.3013910772936318
fffe33003100380039003200,0.29948680936315625
fffe31003100330034003200,0.533930901448059
fffe31003600340030003800,0.44142722433420334
fffe3100380035003900,0.286754874277966
fffe32003900380039003500,0.11757401074297143
fffe31003700300030003800,0.5731060630698879
fffe31003800370031003800,0.642202946967722
fffe3200330033003600,0.18526798329006938
fffe3700360038003700,0.7712688085190409
fffe3300320031003700,0.5669495477705834
fffe31003100360030003200,0.40121434410386614
fffe31003300360036003800,0.43499245677768217
fffe32003100390033003800,0.505732966439943
fffe31003900350039003000,0.487101499622628
fffe32003200320033003300,0.4421310964970278
fffe32003800340035003300,0.5721317880516918
fffe31003100330032003800,0.3218284110478453
fffe3400350039003900,0.5234283435611204
fffe3800310036003000,0.3131741434055476
fffe31003600320033003600,0.3855075145246588
fffe32003400370039003500,0.445583898957348
fffe3700300036003800,0.2634086113027001
fffe33003000300033003200,0.5040027154878779
fffe33003000370037003100,0.5750705695889367
fffe31003100320038003100,0.6229761673654235
fffe32003500370035003700,0.7189767146428029
fffe31003100320038003500,0.8554859631309469
fffe32003600300035003500,0.3368398712205406
fffe32003600300034003900,0.3341401014235692
fffe3300320039003400,0.329685926547841
fffe32003800390033003300,0.7101809539480719
fffe31003600340035003800,0.4838288716197362
fffe32003000390030003700,0.27239557890719357
fffe31003300320038003100,0.4114442913074968
fffe31003600370030003700,0.11757401074297143
fffe32003000330039003400,0.5420939834860766
fffe31003800340037003100,0.4981122129995844
fffe31003500370038003900,0.23044553355799685
fffe3500300037003700,0.5550000945853796
fffe32003000320037003300,0.29662588155336056
fffe31003900320036003700,0.5543039201083253
fffe31003900350038003800,0.6994528834383551
fffe31003800300034003200,0.3840759456019803
fffe33003400350036003800,0.7079398029780164
fffe31003400340034003400,0.6436427773699535
fffe32003600320037003200,0.33243932566717704
fffe3300390033003300,0.39480091830173925
fffe32003200300031003300,0.3805329740998734
fffe3100360036003100,0.3477165562401031
fffe31003100320039003900,0.3894237250841459
fffe32003700350031003400,0.6191293652645212
fffe33003100360033003100,0.5568270063022451
fffe3400310039003600,0.3517570144882859
fffe32003300330036003400,0.5714437596570336
fffe33003100320038003300,0.5791670131913194
fffe32003200330034003600,0.4001458764521996
fffe31003700350038003500,0.5885163816927499
fffe32003100390030003900,0.34552298100597895
fffe31003000330036003000,0.2237698227252248
fffe390034003300,0.13306177167266914
fffe3300310039003200,0.41343201126863083
fffe31003700320030003600,0.3325199882131319
fffe31003500330030003600,0.662232612527571
fffe32003300360039003200,0.771357953359398
fffe3500350031003400,0.36292849168205116
fffe33003000390037003000,0.4596078057867433
fffe3800340030003800,0.9491630220281456
fffe3500390039003500,0.4875532159067573
fffe32003100330033003100,0.26260709327136667
fffe31003900380035003800,0.7294466461447622
fffe31003200370033003400,0.2984851520728811
fffe33003300340036003500,0.5182046205025015
fffe3900380032003000,0.47703425202030536
fffe32003700370035003500,0.013760655778881775
fffe31003900330039003500,0.42035173384401936
fffe32003400300036003900,0.19443625845751678
fffe31003800320037003800,0.10989268440967262
fffe3400360039003400,0.6298025575051335
fffe32003700390036003000,0.1757920093387429
fffe320032003600,0.6223777637919727
fffe31003200300037003300,0.29060767462476683
fffe3700380033003700,0.5841551779143364
fffe330038003800,0.5296960795547221
fffe33003200340038003100,0.21583029234368484
fffe32003800370035003100,0.1317863863470468
fffe3800300036003000,0.5785731546492283
fffe32003200340039003800,0.41223453920236375
fffe31003600320033003900,0.010431964628524259
fffe3500340037003700,0.4107852073094528
fffe32003500340039003100,0.5236167051917197
fffe31003400380033003100,0.4033337765454216
fffe3600370031003600,0.22053249939255964
fffe32003600360035003000,0.2640746268789521
fffe33003100380037003100,0.6741931788785644
fffe32003900390035003100,0.5918724197263775
fffe3800360039003300,0.2812811214340553
fffe32003200310035003200,0.35118272146717744
fffe31003200340036003300,0.4989984688977419
fffe32003300340033003900,0.6901769727323339
fffe32003800380033003500,0.6830091133267304
fffe32003400380039003400,0.5034583322625675
fffe3500350037003700,0.3704124139488522
fffe32003700330037003800,0.36524016189384373
fffe3700320030003800,0.5319543157085109
fffe31003400350033003300,0.5266599334091201
fffe380030003600,0.6850565170241202
fffe31003300380038003400,0.21366242131578397
fffe31003300330038003300,0.5549637906879528
fffe33003200390039003800,0.09865574863863207
fffe31003000340034003200,0.5567050136006955
fffe3700310031003400,0.45040583119739097
fffe32003500350032003100,0.912657398544181
fffe3100310037003400,0.5424454090345937
fffe33003200360031003600,0.7091260884684037
fffe31003900300038003300,0.2358416171038133
fffe3400380039003900,0.8143138663943713
fffe3500330036003500,0.6221154121631681
fffe3800330035003100,0.7402635484907845
fffe3100310032003200,0.34493082655128315
fffe32003200340030003600,0.33377742638607183
fffe33003300370038003900,0.22851325378935372
fffe340035003600,0.5786893903750471
fffe31003800370038003200,0.39670335957279085
fffe3900330035003200,0.8160016848116058
fffe31003700340039003300,0.7361163157361618
fffe3100300034003300,0.45648279308010437
fffe32003200380035003400,0.7132347135660672
fffe3700300030003100,0.4106184940495754
fffe3600370034003300,0.41681010978554534
fffe31003700300037003700,0.5871016547624146
fffe3900300032003200,0.3655416324992678
fffe32003200340033003500,0.4166023844795048
fffe31003500370034003300,0.2581960687188127
fffe32003500350033003100,0.219870851002041
fffe33003300360033003600,0.3039501311306056
fffe3900310038003000,0.05578564120453846
fffe31003100390032003800,0.7510932521201702
fffe32003900340038003500,0.6227771521029389
fffe32003000300030003000,0.6361683086320506
fffe31003600380037003000,0.7430138678579896
fffe32003900330035003000,0.38109524345469625
fffe3600310031003500,0.28216439542021504
fffe3200380033003400,0.42564196230903867
fffe32003800310030003700,0.8627681373173941
fffe3900300032003300,0.3976204412457637
fffe33003400350039003800,0.32935724924896964
fffe31003600310033003100,0.542874888168814
fffe31003700320039003100,0.19031868969561497
fffe3600360034003900,0.167161798017179
fffe31003800310031003000,0.38665313020630465
fffe33003300320039003300,0.48419307267074563
fffe3200380032003700,0.4486476711106985
fffe3400390032003700,0.5675897675477632
fffe32003900360031003000,0.781632069030082
fffe33003400360031003100,0.38968626658255295
fffe32003700380033003200,0.5910542495825448
fffe3500380030003100,0.6131187543570462
fffe32003400370036003400,0.44045215597387993
fffe33003100360033003700,0.271883032931778
fffe32003800380031003100,0.43857501459729187
fffe3400310031003000,0.4528184568832277
fffe31003800370030003500,0.24193424285742973
fffe3700360036003800,0.6015646739967708
fffe32003300310030003000,0.2828407783996036
fffe32003300340036003900,0.3768766678572022
fffe32003600310039003200,0.3954247868266962
fffe3100380030003000,0.6464335559980057
fffe3500310035003900,0.8770603015886025
fffe33003400360030003800,0.4580736929274657
fffe32003000300034003500,0.6934593769750584
fffe32003600330037003000,0.6703452707137585
fffe3900300034003600,0.3755202511740559
fffe31003400380036003000,0.3364217949855685
fffe31003400350031003000,0.0014518575544133494
fffe31003600360036003200,0.6329270374047641
fffe32003100360035003900,0.47906465016429933
fffe31003600340030003200,0.372843398685747
fffe31003200370037003600,0.42049108776041544
fffe3200380039003300,0.30734348790378896
fffe3800340030003700,0.3339115287124413
fffe31003200310030003400,0.4741891431883518
fffe330037003700,0.06934239255137978
fffe31003600360035003500,0.011759396486897005
fffe31003700320032003900,0.6393834878314933
fffe31003400360033003300,0.42905059488764985
fffe3800350031003600,0.6520299870595728
fffe33003400380032003300,0.5788675453112946
fffe33003100340038003100,0.4029213534601544
fffe32003300340032003300,0.3253549685159854
fffe32003400320035003300,0.8045317960751553
fffe32003900340034003200,0.5771294435094088
fffe32003600330036003200,0.8626340140400203
fffe32003800340039003900,0.11927862694559868
fffe32003800350037003600,0.17799170083088955
fffe31003500330035003500,0.578946846839155
fffe3100380030003700,0.1779609790143913
fffe31003200380031003800,0.3921035121725622
fffe3600320034003100,0.42223623498830315
fffe31003700310033003100,0.2812811214340553
fffe31003800300037003600,0.40980378778017473
fffe33003000380036003200,0.700092171073182
fffe31003200360036003000,0.6136894961890407
fffe31003400340032003200,0.43783271735705487
fffe3100380033003100,0.429135017308836
fffe32003300310032003400,0.6052075045754692
fffe32003000330035003700,0.7602878733411982
fffe31003800340038003100,0.29418446778570695
fffe32003900350035003700,0.41265425117924454
fffe31003300390039003700,0.8700961669975749
fffe3600370036003200,0.17674478555583395
fffe31003900380030003700,0.4532373600535962
fffe3600390035003300,0.5972358408325572
fffe3600370032003300,0.6390914666495677
fffe310032003800,0.6179436777185561
fffe32003800340031003100,0.09823501682860115
fffe32003900330036003200,0.6407815234291964
fffe33003100370033003200,0.3794716201058974
fffe33003400370039003300,0.48281477424349883
fffe32003300370031003300,0.2644114761743441
fffe33003000330032003800,0.7281873455798559
fffe31003900380032003100,0.2337667351229707
fffe31003300340036003700,0.425043958370943
fffe3700360030003800,0.0014518575544133494
fffe32003800340031003000,0.48870610931754355
fffe33003100300037003400,0.06001720370260312
fffe32003400370036003900,0.4094335861175959
fffe32003000330031003900,0.5164221561233729
fffe32003900340038003600,0.4039336007063805
fffe32003100320033003500,0.03907494685820426
fffe3800340034003600,0.4264859623083743
fffe33003300320035003700,0.5123551073773727
fffe32003700350033003100,0.3280976235134177
fffe31003100350038003500,0.2141990464035009
fffe31003600310038003100,0.512520138262063
fffe31003800350039003300,0.5312675466273793
fffe33003400320037003400,0.33243932566717704
fffe31003100390030003500,0.40996096625530587
fffe3500310033003500,0.48035860742501757
fffe32003100380033003800,0.6393834878314933
fffe33003100380039003700,0.755751301201492
fffe32003800300035003900,0.7539918594312561
fffe3400340039003200,0.6908096933345603
fffe32003100360032003300,0.48432542049462846
fffe33003300360037003000,0.0014518575544133494
fffe32003600360033003400,0.9624152969086271
fffe31003100300031003200,0.7018197740548826
fffe3400390036003800,0.23757276300861535
fffe33003200330030003900,0.4365464043445484
fffe32003000380036003700,0.4645531924978751
fffe3700310034003200,0.4632153097880275
fffe32003500310034003000,0.5551465262848373
fffe31003300380036003000,0.49730681841547586
fffe32003100330033003300,0.544606307273064
fffe3700340036003100,0.8151537284901856
fffe33003100350039003900,0.5031954367922389
fffe32003300300034003900,0.4675964528211959
fffe31003700320031003100,0.2408530976901248
fffe32003400330031003500,0.5202341468500046
fffe33003100320032003200,0.39435569190961245
fffe33003000390038003600,0.6359130704569487
fffe32003600370031003100,0.9357885263300435
fffe3200340038003900,0.3469508521006388
fffe31003600380038003300,0.2629441322338872
fffe31003200350033003300,0.7570077901290473
fffe3600370031003300,0.3568369886035766
fffe33003100360031003800,0.3543538806495154
fffe32003500370034003600,0.35520704803761044
fffe33003000310032003400,0.25534709507924297
fffe32003000370031003300,0.1337075667208353
fffe31003300320032003200,0.5914236231795138
fffe3200370038003600,0.31800146633513693
fffe33003300380032003100,0.5468442674526692
fffe31003300330038003600,0.694875938419825
fffe3900360037003000,0.26635066647760514
fffe32003600360031003200,0.5846161558300278
fffe33003300350038003100,0.594942229661993
fffe31003100330034003900,0.39739961105806376
fffe3500340036003500,0.41318189172872044
fffe32003500370030003700,0.9595514208930414
fffe3400370033003800,0.5264706189914097
fffe31003900300039003400,0.4291675413933431
fffe31003300340034003600,0.38929241060330366
fffe33003100380038003700,0.42221433008348386
fffe31003900380034003400,0.3403592650630756
fffe31003200320031003000,0.026485258488068215
fffe3300380038003500,0.65762971364202
fffe31003500300038003500,0.23913663175751904
fffe3600320038003300,0.5619060695591406
fffe32003200380037003600,0.5201805920631295
fffe32003800350031003000,0.26017181214463175
fffe3800360036003000,0.185670634319201
fffe31003300340038003000,0.30255582678807247
fffe32003600350039003700,0.706253106129928
fffe32003900310031003400,0.43448746648864195
fffe31003900300033003800,0.6410372215795797
fffe33003000340030003400,0.41223453920236375
fffe31003800380031003800,0.1896467279675182
fffe31003800350031003600,0.3856859181114006
fffe32003500350036003800,0.6591797983969381
fffe3300390037003000,0.29639785678072944
fffe31003000320037003500,0.24877408239657087
fffe32003000370038003000,0.185670634319201
fffe3500340033003100,0.16414608703409436
fffe32003100370039003500,0.35313033378154673
fffe33003200330035003500,0.2907238627791132
fffe32003900300033003100,0.360097501415348
fffe31003200310032003100,0.07178917856151149
fffe31003800300032003400,0.3923305569173311
fffe33003300310034003600,0.7459968793047055
fffe33003400320039003100,0.28706470051598804
fffe31003100320032003300,0.2516305904929753
fffe31003100310034003200,0.24693504073617206
fffe31003600390034003400,0.5474941515678733
fffe31003600340033003600,0.5876449031528036
fffe32003000390038003800,0.4668157367931308
fffe31003100340038003400,0.5171972845135465
fffe31003700370036003800,0.34486334702154203
fffe3900350032003900,0.6564621299565684
fffe31003000300036003800,0.37473118483215406
fffe32003700300030003400,0.5284921735967644
fffe31003800360036003600,0.44760010402060857
fffe3700380031003100,0.8199949638539493
fffe3100310036003000,0.20507932786070845
fffe31003800380038003200,0.5306436207778676
fffe33003200390033003400,0.46038275791747046
fffe3500390039003100,0.36515352705961723
